iter	Accuracy	MultiClass	Accuracy:use_weights=true	Accuracy:use_weights=false	Precision:use_weights=true;class=0	Precision:use_weights=true;class=1	Precision:use_weights=true;class=2	Precision:use_weights=true;class=3	Precision:use_weights=false;class=0	Precision:use_weights=false;class=1	Precision:use_weights=false;class=2	Precision:use_weights=false;class=3	Recall:use_weights=true;class=0	Recall:use_weights=true;class=1	Recall:use_weights=true;class=2	Recall:use_weights=true;class=3	Recall:use_weights=false;class=0	Recall:use_weights=false;class=1	Recall:use_weights=false;class=2	Recall:use_weights=false;class=3	TotalF1:use_weights=true	TotalF1:use_weights=false
1323	0.9251996276	0.3367782239	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1324	0.9251996276	0.3367292579	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1325	0.9251996276	0.3366836956	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1326	0.9251996276	0.3366279323	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1327	0.9251996276	0.3364581961	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1328	0.9251996276	0.3364095984	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1329	0.9251996276	0.3363607916	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1330	0.9251996276	0.336307327	0.9251996276	0.9276517474	0.9302579515	0.9327745969	0.9195226522	0.9234099155	0.926035503	0.8796992481	0.9163346614	0.9468085106	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.8994252874	0.9140625	0.9406952965	0.9354354354	0.9251300715	0.9276832278
1331	0.9258878605	0.3362135395	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1332	0.9258878605	0.3361268054	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1333	0.9258878605	0.3357431966	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1334	0.9258878605	0.335610028	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1335	0.9258878605	0.3355522822	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1336	0.9258878605	0.3354300411	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1337	0.9258878605	0.3353602917	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1338	0.9258878605	0.3351608523	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1339	0.9258878605	0.3350746524	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1340	0.9258878605	0.3350370548	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1341	0.9258878605	0.3347873192	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1342	0.9258878605	0.3347359295	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1343	0.9258878605	0.3346963432	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1344	0.9258878605	0.3346715752	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1345	0.9258878605	0.3344664348	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1346	0.9258878605	0.3343352098	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1347	0.9265760935	0.3342475337	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1348	0.9265760935	0.3341769025	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1349	0.9265760935	0.3340744172	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1350	0.9265760935	0.3338608541	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1351	0.9265760935	0.3337388088	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1352	0.9265760935	0.3336583754	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1353	0.9258878605	0.3332544884	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1354	0.9258878605	0.3332104928	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1355	0.9258878605	0.3331583719	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1356	0.9258878605	0.3330986744	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1357	0.9258878605	0.333028592	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1358	0.9258878605	0.3329830606	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1359	0.9258878605	0.3328570483	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1360	0.9258878605	0.332793031	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1361	0.9258878605	0.3327389355	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1362	0.9258878605	0.3326949438	0.9258878605	0.9282648682	0.9304646155	0.9327745969	0.9195226522	0.9253072327	0.9262536873	0.8796992481	0.9163346614	0.9482496195	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9022988506	0.9140625	0.9406952965	0.9354354354	0.9258273973	0.9283114312
1363	0.9265760935	0.3326465771	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1364	0.9265760935	0.3325902773	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1365	0.9265760935	0.3324897962	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1366	0.9265760935	0.3324366184	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1367	0.9265760935	0.3324053528	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1368	0.9265760935	0.3323477581	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1369	0.9265760935	0.3322979783	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1370	0.9265760935	0.3322591873	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1371	0.9265760935	0.3321862484	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1372	0.9265760935	0.3320941901	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1373	0.9265760935	0.3320508039	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1374	0.9265760935	0.3320115741	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1375	0.9265760935	0.3319717099	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1376	0.9265760935	0.3318993907	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1377	0.9265760935	0.33177509	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1378	0.9265760935	0.3316644588	0.9265760935	0.928877989	0.9306700584	0.9327745969	0.9195226522	0.9272123627	0.9264705882	0.8796992481	0.9163346614	0.949695122	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9051724138	0.9140625	0.9406952965	0.9354354354	0.9265242759	0.9289390922
1379	0.9271566849	0.331591147	0.9271566849	0.9294911097	0.9306700584	0.9327745969	0.9196832024	0.9288256364	0.9264705882	0.8796992481	0.916500994	0.9511450382	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9271004457	0.9295543222
1380	0.9271566849	0.3315078462	0.9271566849	0.9294911097	0.9306700584	0.9327745969	0.9196832024	0.9288256364	0.9264705882	0.8796992481	0.916500994	0.9511450382	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9271004457	0.9295543222
1381	0.9271566849	0.3314625429	0.9271566849	0.9294911097	0.9306700584	0.9327745969	0.9196832024	0.9288256364	0.9264705882	0.8796992481	0.916500994	0.9511450382	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9271004457	0.9295543222
1382	0.9271566849	0.3313566567	0.9271566849	0.9294911097	0.9306700584	0.9327745969	0.9196832024	0.9288256364	0.9264705882	0.8796992481	0.916500994	0.9511450382	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9271004457	0.9295543222
1383	0.9271566849	0.3313226409	0.9271566849	0.9294911097	0.9306700584	0.9327745969	0.9196832024	0.9288256364	0.9264705882	0.8796992481	0.916500994	0.9511450382	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9271004457	0.9295543222
1384	0.9271566849	0.3312272841	0.9271566849	0.9294911097	0.9306700584	0.9327745969	0.9196832024	0.9288256364	0.9264705882	0.8796992481	0.916500994	0.9511450382	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9271004457	0.9295543222
1385	0.9271566849	0.3311939467	0.9271566849	0.9294911097	0.9306700584	0.9327745969	0.9196832024	0.9288256364	0.9264705882	0.8796992481	0.916500994	0.9511450382	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9051724138	0.9140625	0.9427402863	0.9354354354	0.9271004457	0.9295543222
1386	0.927654179	0.3309882048	0.927654179	0.9301042305	0.9306700584	0.9327745969	0.9212580406	0.9289315917	0.9264705882	0.8796992481	0.9183266932	0.9512195122	0.9051724138	0.9140625	0.9427402863	0.9369369369	0.9051724138	0.9140625	0.9427402863	0.9369369369	0.9275938698	0.9301619286
1387	0.927654179	0.330887838	0.927654179	0.9301042305	0.9306700584	0.9327745969	0.9212580406	0.9289315917	0.9264705882	0.8796992481	0.9183266932	0.9512195122	0.9051724138	0.9140625	0.9427402863	0.9369369369	0.9051724138	0.9140625	0.9427402863	0.9369369369	0.9275938698	0.9301619286
1388	0.9283424119	0.3307691169	0.9283424119	0.9307173513	0.9308742909	0.9327745969	0.9234455831	0.9289315917	0.926686217	0.8796992481	0.9201596806	0.9512195122	0.908045977	0.9140625	0.9427402863	0.9369369369	0.908045977	0.9140625	0.9427402863	0.9369369369	0.9282882733	0.9307794683
1389	0.9283424119	0.3307242967	0.9283424119	0.9307173513	0.9308742909	0.9327745969	0.9234455831	0.9289315917	0.926686217	0.8796992481	0.9201596806	0.9512195122	0.908045977	0.9140625	0.9427402863	0.9369369369	0.908045977	0.9140625	0.9427402863	0.9369369369	0.9282882733	0.9307794683
1390	0.9283424119	0.3306477	0.9283424119	0.9307173513	0.9308742909	0.9327745969	0.9234455831	0.9289315917	0.926686217	0.8796992481	0.9201596806	0.9512195122	0.908045977	0.9140625	0.9427402863	0.9369369369	0.908045977	0.9140625	0.9427402863	0.9369369369	0.9282882733	0.9307794683
1391	0.9283424119	0.3305863522	0.9283424119	0.9307173513	0.9308742909	0.9327745969	0.9234455831	0.9289315917	0.926686217	0.8796992481	0.9201596806	0.9512195122	0.908045977	0.9140625	0.9427402863	0.9369369369	0.908045977	0.9140625	0.9427402863	0.9369369369	0.9282882733	0.9307794683
1392	0.9283424119	0.3305047961	0.9283424119	0.9307173513	0.9308742909	0.9327745969	0.9234455831	0.9289315917	0.926686217	0.8796992481	0.9201596806	0.9512195122	0.908045977	0.9140625	0.9427402863	0.9369369369	0.908045977	0.9140625	0.9427402863	0.9369369369	0.9282882733	0.9307794683
